Symbol	Training_Set	NetWAS_Score
MPPED2	-1	-0.584081
KRT9	-1	-0.584084
BTN1A1	1	-0.584118
KLHDC7A	-1	-0.584122
REM2	-1	-0.584148
TNFSF11	-1	-0.584154
HDAC3	-1	-0.584167
PER3	-1	-0.584204
PSKH1	-1	-0.584241
GPRC5B	-1	-0.584268
TMPRSS9	-1	-0.584302
SDPR	0	-0.584335
SCMH1	-1	-0.584372
SWI5	0	-0.584409
GTF3A	-1	-0.584507
SFR1	0	-0.584515
SERGEF	-1	-0.584516
ADK	-1	-0.584537
NARFL	0	-0.584603
OTOP1	-1	-0.584609
DYNC2LI1	-1	-0.584671
GTF2F2	-1	-0.584696
KDSR	0	-0.584742
PLEKHA3	-1	-0.584792
ABHD12	-1	-0.584799
PRR20C	0	-0.584807
CLPX	-1	-0.584974
C21orf2	-1	-0.584978
FADS6	-1	-0.585001
SYT6	-1	-0.585007
MVD	-1	-0.58523
RHOF	-1	-0.585254
RBM48	0	-0.585288
CHRNA2	-1	-0.585291
AURKAIP1	-1	-0.585295
DMRTB1	-1	-0.585322
SALL1	-1	-0.585351
C21orf59	0	-0.585395
PHYHIP	-1	-0.585408
FAM120AOS	-1	-0.58542
JAM3	-1	-0.585445
SCG2	-1	-0.585462
EDF1	-1	-0.585514
OST4	0	-0.585515
BRD2	0	-0.585531
PRDX4	0	-0.585534
GREB1	0	-0.585567
ITGA9	-1	-0.585612
FSD2	-1	-0.585699
MFAP3L	-1	-0.585707
SPATA2L	0	-0.585723
CECR2	-1	-0.585725
TAS2R14	-1	-0.585725
UBE2W	-1	-0.585732
FANCL	-1	-0.585735
ZNF232	-1	-0.585766
FGF12	-1	-0.585793
MICAL1	-1	-0.585815
ESPN	-1	-0.585848
BMP2K	-1	-0.58585
TMEM71	-1	-0.585864
CD1B	-1	-0.585867
SOX12	-1	-0.58589
NEIL3	-1	-0.585969
C8orf58	-1	-0.585979
SEPT11	-1	-0.586003
TMEM221	-1	-0.586025
AZI2	-1	-0.586073
TAAR9	-1	-0.586092
TDP1	-1	-0.586119
C9orf16	-1	-0.586132
PICK1	-1	-0.586185
HMGXB4	-1	-0.586187
PIK3C2A	1	-0.586188
ZNF433	-1	-0.586197
A2ML1	-1	-0.586204
LIPJ	-1	-0.586253
PPAPDC2	0	-0.586274
TARS	-1	-0.586277
SUSD2	-1	-0.586302
FAM168A	-1	-0.586315
LCE3A	-1	-0.586331
MC1R	0	-0.586349
TMEM8C	0	-0.586409
C17orf102	0	-0.586435
GLTSCR1L	0	-0.586487
ATP6V0E2	-1	-0.586512
TSC1	-1	-0.586538
CHURC1	-1	-0.586558
CKAP2L	-1	-0.58659
LOC100286906	0	-0.586596
PADI1	-1	-0.58661
CDKAL1	-1	-0.586642
SERPINB12	-1	-0.586649
TSPAN2	-1	-0.586674
GFPT1	-1	-0.586676
F8A2	0	-0.586748
UPF2	-1	-0.586785
SDHC	-1	-0.58683
VMO1	-1	-0.586834
PCNXL3	0	-0.586912
FAM134A	0	-0.586928
CLOCK	-1	-0.586958
CSTF2	0	-0.586963
NKPD1	-1	-0.587082
SERPINB7	-1	-0.587172
SPATA12	-1	-0.587278
DLGAP1	-1	-0.587288
HMCES	0	-0.58729
IRX4	-1	-0.587292
CPSF7	0	-0.587326
RPS12	-1	-0.587337
TCEB2	0	-0.587372
FLYWCH2	-1	-0.58744
KRT18	0	-0.587441
CA14	-1	-0.587493
DCAF4	0	-0.587506
CTDSPL	-1	-0.587514
PRX	-1	-0.587535
GMFB	-1	-0.587621
SLC12A4	-1	-0.587649
TRIM66	-1	-0.587652
THSD4	-1	-0.587686
SYPL2	-1	-0.587759
PROK1	-1	-0.587769
GRTP1	-1	-0.587803
AKR7A2	-1	-0.587816
STMN4	-1	-0.587844
LOC100130097	0	-0.587894
DNAJC25-GNG10	0	-0.587898
SOHLH2	-1	-0.587903
ZDHHC4	-1	-0.587911
GPRIN3	-1	-0.58803
CCDC58	-1	-0.588069
KLHL42	0	-0.588115
ARSG	-1	-0.588205
SLC22A15	-1	-0.588234
TRIM54	-1	-0.588273
CLEC2D	-1	-0.588275
SLFNL1	-1	-0.588279
CHEK2	-1	-0.588291
ZFP62	0	-0.58838
GLDN	-1	-0.588439
ETV4	-1	-0.58844
TBC1D19	-1	-0.588504
TMEM107	-1	-0.588536
SREK1IP1	0	-0.588563
PAPLN	-1	-0.588598
C2orf62	0	-0.588634
OR5K3	-1	-0.588697
STEAP1	-1	-0.588791
REEP4	-1	-0.588828
C2orf70	-1	-0.588833
GNL3L	0	-0.588838
PFKFB4	-1	-0.588838
PIAS3	-1	-0.588841
PHC2	-1	-0.588894
RARA	-1	-0.588915
MPLKIP	0	-0.58892
ZP1	-1	-0.588938
ZNF330	-1	-0.588991
PMVK	-1	-0.589009
NAT16	0	-0.589042
SLC13A2	-1	-0.589058
DDB2	-1	-0.589066
BRAP	-1	-0.589071
NUDT2	-1	-0.589124
BRE	0	-0.589164
CHIC2	-1	-0.589165
PIN4	0	-0.589188
WDR82	-1	-0.589215
DPCD	0	-0.589215
NIPAL4	0	-0.589225
TNFRSF13C	-1	-0.589265
NFAM1	0	-0.589297
WWP2	-1	-0.589368
ZMAT1	0	-0.589372
EPHA5	-1	-0.589378
MSL3	0	-0.589398
LHFP	0	-0.58947
KLHL15	0	-0.589486
AKR1B15	0	-0.589509
SUPT4H1	-1	-0.589516
RFFL	-1	-0.589528
IQSEC3	-1	-0.589656
PRKRIR	0	-0.589701
TTC30B	-1	-0.589703
CALN1	1	-0.589717
EMC10	0	-0.589721
C1orf109	-1	-0.589736
ABCA6	-1	-0.589748
IGLON5	-1	-0.589749
TTYH3	-1	-0.589758
SIRT1	-1	-0.589792
HOXD12	-1	-0.58982
STYK1	-1	-0.589895
CLCN6	-1	-0.589896
DMRT3	-1	-0.589937
GSTA4	-1	-0.589973
KLHL9	-1	-0.589974
ASIC3	0	-0.58999
ATL3	-1	-0.589997
GAGE13	0	-0.590022
LOC283737	0	-0.590056
NDUFS8	-1	-0.590101
PPP1R10	0	-0.590132
CCDC87	-1	-0.590135
TMEM212	-1	-0.5902
ZNF646	-1	-0.590219
ARL11	-1	-0.590235
PODXL	-1	-0.590274
SURF6	-1	-0.590277
AIM1	0	-0.59032
ANKMY2	-1	-0.590368
NGFRAP1	0	-0.590383
CACNA1B	0	-0.590389
RAB33A	0	-0.590459
ANKRD63	0	-0.590479
MTX2	-1	-0.59055
FPR2	-1	-0.590556
CDKN2AIP	-1	-0.590569
TGFB3	-1	-0.590624
ANXA13	-1	-0.590703
MGST2	-1	-0.590737
CORO2A	-1	-0.590771
ZNF527	-1	-0.590877
KBTBD3	-1	-0.590965
TVP23C	0	-0.590989
SCML1	0	-0.591198
FGFBP3	-1	-0.591215
LRMP	-1	-0.591222
LOC100132244	0	-0.591276
GUF1	-1	-0.591387
XPR1	-1	-0.59143
LILRA5	-1	-0.591442
SATL1	0	-0.591462
PDILT	-1	-0.591463
SLC35G5	0	-0.591515
PPFIA4	-1	-0.59157
TUFT1	-1	-0.591598
SNX18	-1	-0.5916
POTEI	0	-0.591642
SSFA2	-1	-0.591717
CACNG7	-1	-0.591729
ESYT2	0	-0.591778
CHTF18	-1	-0.591788
SIDT2	-1	-0.591792
AQP11	-1	-0.591824
PCDHAC2	0	-0.591868
SNRPA	-1	-0.591898
COX7A1	-1	-0.591927
XIAP	0	-0.59195
MSANTD4	0	-0.591983
FAM156A	0	-0.592021
SIPA1L1	-1	-0.592128
PGC	-1	-0.592169
DDX11	-1	-0.59219
HIGD1B	-1	-0.592224
FIGNL2	-1	-0.592257
RBM38	-1	-0.592263
MSANTD3	0	-0.592282
ANKRA2	-1	-0.592306
AMIGO3	-1	-0.592316
ZNF561	0	-0.59232
IFIT1	-1	-0.592353
TP53TG3B	0	-0.59236
GABRA4	-1	-0.5924
KANSL3	0	-0.592428
ZIC1	-1	-0.592437
NR6A1	-1	-0.592496
PADI4	-1	-0.592549
KIAA0319	-1	-0.592578
FBLN1	-1	-0.592593
TULP3	-1	-0.592622
NAA16	0	-0.592676
S1PR5	-1	-0.592701
HMGCS1	-1	-0.592707
OR4D5	-1	-0.592724
HRASLS5	-1	-0.592738
COX1	0	-0.59276
SLAMF8	-1	-0.592824
CHSY3	-1	-0.592872
PC	-1	-0.592887
CPNE5	-1	-0.5929
CHRNA4	-1	-0.59293
CD8A	-1	-0.59294
PLK3	-1	-0.593023
REG3G	-1	-0.593028
TIMM10	-1	-0.593028
AAAS	-1	-0.593032
GRK7	-1	-0.593034
MEIS1	-1	-0.593051
TMEM202	-1	-0.593051
WISP1	-1	-0.593166
RASGRP2	-1	-0.59318
CPZ	-1	-0.593189
MORN5	-1	-0.593195
OR5B12	-1	-0.593243
ST13	-1	-0.593265
ZSWIM2	-1	-0.593291
WRAP73	0	-0.593391
RASGEF1C	-1	-0.593396
POLR2L	-1	-0.593458
HARS	-1	-0.593458
TRAF2	-1	-0.593551
RGPD6	0	-0.593553
TRIM11	-1	-0.593569
DLK2	0	-0.593598
CACNB2	-1	-0.593653
TOR1AIP2	-1	-0.593697
CAND2	-1	-0.593727
ACOX3	-1	-0.593835
ZNRF1	-1	-0.593848
RPL7L1	-1	-0.593856
RBM14-RBM4	0	-0.593874
ABHD16B	0	-0.593948
C5orf22	-1	-0.59398
PRKCB	-1	-0.593985
TDRD9	-1	-0.594006
CLPS	-1	-0.594033
TES	-1	-0.594088
SNRPG	-1	-0.5941
IBTK	-1	-0.594123
CSMD1	-1	-0.594127
BEAN1	0	-0.59415
L3MBTL3	-1	-0.594156
CRTC2	-1	-0.594234
NOC3L	-1	-0.594242
IRF9	0	-0.594347
PIK3C2G	-1	-0.594364
TMEM151A	-1	-0.594393
KCTD16	-1	-0.594416
CYP39A1	-1	-0.594474
TAF7	-1	-0.594476
TFR2	-1	-0.594483
DHX16	0	-0.594496
EXOSC7	-1	-0.59458
MYL12A	-1	-0.594628
SEC23A	-1	-0.594637
KLF10	-1	-0.594638
RHBDD3	-1	-0.594666
FAM69A	-1	-0.594729
SIRT6	-1	-0.59477
RPS11	0	-0.594814
VPS13C	-1	-0.594844
C19orf26	0	-0.594849
MANBAL	-1	-0.594853
FOXN1	-1	-0.594867
IMPDH2	-1	-0.594933
CITED2	-1	-0.594953
GAGE2A	0	-0.594956
C19orf55	0	-0.594957
TRUB2	-1	-0.59497
KCNT1	-1	-0.595048
OTOP3	-1	-0.59505
SLC28A1	-1	-0.595132
ZNF761	-1	-0.595164
BNIP3	-1	-0.59526
CGB2	-1	-0.595383
CNNM3	-1	-0.595396
IL24	-1	-0.595427
SYNDIG1	0	-0.595438
LRRN1	-1	-0.595442
OR6S1	-1	-0.595443
GLUL	-1	-0.595456
SLC30A3	-1	-0.595483
DYNC2H1	-1	-0.595489
ATP6V1C2	-1	-0.595504
MRPL10	-1	-0.595532
ZNF804A	-1	-0.595583
TMEM215	-1	-0.595588
PIGW	-1	-0.595594
UNC5A	-1	-0.595663
CTXN1	-1	-0.595689
NPTX1	-1	-0.595702
RAB23	-1	-0.595725
OXTR	-1	-0.595765
PROSER2	0	-0.595803
SMN2	0	-0.595825
SLC35A2	0	-0.595855
UVSSA	0	-0.595879
OR4A5	-1	-0.595903
C1QTNF1	-1	-0.595914
PIAS2	-1	-0.595963
NOG	-1	-0.596013
FBXO10	-1	-0.596018
L3MBTL1	0	-0.59603
GTPBP2	-1	-0.59609
HGFAC	-1	-0.596092
TNXB	0	-0.596135
SPRY1	-1	-0.59614
MRPL35	-1	-0.596149
ZFYVE28	-1	-0.596162
AP5B1	0	-0.596199
ZC3H12C	-1	-0.596219
TCEB3CL	0	-0.596265
TMC8	-1	-0.596286
DCP1A	-1	-0.596408
MRPL37	-1	-0.596491
MRPL43	-1	-0.596508
LAMC1	-1	-0.59655
BTAF1	-1	-0.596584
TBC1D1	-1	-0.596618
PRSS12	-1	-0.596694
LAMTOR1	0	-0.596728
AAED1	0	-0.59674
MAP2K7	-1	-0.596742
GLB1L2	-1	-0.596752
PILRA	-1	-0.596761
FAM25G	0	-0.596773
LCOR	-1	-0.596779
SLC10A2	-1	-0.596797
SGPP2	-1	-0.596803
SLC35E4	-1	-0.596808
ALKBH7	-1	-0.596852
PDCD1LG2	-1	-0.596879
CHST12	-1	-0.596892
PEX6	-1	-0.596904
EPB42	-1	-0.596962
MIR205HG	0	-0.596963
CAPSL	-1	-0.596995
TRERF1	-1	-0.597026
GJB3	-1	-0.597088
OR2T4	-1	-0.597092
CATSPER2	-1	-0.597094
EHMT1	-1	-0.597162
KIR2DS4	-1	-0.597163
SH3RF3	0	-0.5972
ZNF439	-1	-0.597216
CCDC62	-1	-0.597216
IVNS1ABP	-1	-0.597217
TNKS2	-1	-0.597237
CYP2A7	-1	-0.597244
F3	-1	-0.597252
C8orf74	-1	-0.597262
UNC13D	-1	-0.597274
PLEKHD1	0	-0.597307
ZKSCAN5	-1	-0.59734
TCFL5	-1	-0.597348
OR1K1	-1	-0.597385
SEC13	0	-0.597399
NOL6	-1	-0.597426
KRT20	-1	-0.597437
HOXB4	-1	-0.597478
RAB3C	-1	-0.597511
SERPINB1	-1	-0.597512
LCMT1	-1	-0.597584
ZC3H10	-1	-0.597604
TRPM1	-1	-0.597695
STK38L	-1	-0.59777
MAPKAP1	-1	-0.59779
SEC61B	-1	-0.597799
SMG5	-1	-0.597832
LIMS2	-1	-0.597841
MCM8	-1	-0.597885
NAGK	-1	-0.597895
IFT52	-1	-0.597908
NRG4	-1	-0.597958
LDLRAD4	0	-0.597994
CHID1	-1	-0.598
SMC4	-1	-0.598024
C12orf10	-1	-0.598032
OR5B3	-1	-0.598046
APOBEC2	-1	-0.598053
BET1L	-1	-0.598056
MVB12B	0	-0.598067
DENND2D	-1	-0.59809
PIGU	0	-0.598096
EFCAB6	-1	-0.598123
KRTAP12-1	-1	-0.598137
PXDN	-1	-0.59818
KCTD3	-1	-0.598181
FRG2	-1	-0.598182
C22orf24	0	-0.598184
BAP1	-1	-0.598184
SLC13A5	-1	-0.598196
LILRB4	-1	-0.598238
MLST8	0	-0.598277
SLC40A1	-1	-0.598293
CD70	-1	-0.598369
LIME1	-1	-0.598382
STARD8	0	-0.598419
AKR1C1	-1	-0.598449
PSKH2	-1	-0.598461
HMGCR	-1	-0.598482
JAK2	-1	-0.598501
SRGN	-1	-0.598506
ING5	-1	-0.598572
KCNG1	-1	-0.598586
KIAA0226	0	-0.598619
OR4P4	-1	-0.598634
ZNF454	-1	-0.598673
TMPRSS13	-1	-0.598689
TMEM47	0	-0.598758
EAPP	-1	-0.598802
SCRN3	-1	-0.598841
STXBP3	-1	-0.598848
LONRF2	-1	-0.598859
ALG11	0	-0.598876
MCUR1	0	-0.598925
ACTR10	-1	-0.598944
CRH	-1	-0.598956
AXIN2	-1	-0.598964
GAS2L1	-1	-0.598975
GSTP1	-1	-0.599006
GPT2	-1	-0.599025
MMP19	-1	-0.599034
KCNJ2	-1	-0.599048
PHTF2	-1	-0.599097
SLX1B	0	-0.59916
TSPAN17	-1	-0.599161
GAGE12D	0	-0.599166
PANK3	-1	-0.599197
GHRHR	-1	-0.599222
CEP95	0	-0.599223
FOXM1	-1	-0.599255
BCAS1	-1	-0.599297
OR2Z1	-1	-0.599337
OTOF	-1	-0.599379
KIAA0040	0	-0.599411
SLC22A24	-1	-0.599439
LCE5A	-1	-0.599455
MMAA	-1	-0.599663
SLC25A38	-1	-0.599679
SGK2	-1	-0.599705
CDCA3	-1	-0.599812
HOMER1	-1	-0.599832
ZNF619	-1	-0.599854
SLC41A3	-1	-0.599873
TMBIM4	-1	-0.599912
FAM213B	0	-0.599914
TBX21	-1	-0.599977
SALL2	-1	-0.600003
LAMB1	-1	-0.600009
DHX29	-1	-0.600027
RTN4R	-1	-0.600031
TMEM86B	-1	-0.600047
PDK3	0	-0.600058
GALNT9	-1	-0.600058
LRRIQ3	-1	-0.600061
ARC	-1	-0.600089
SF3A2	-1	-0.600112
KNCN	-1	-0.600183
KLHDC8A	-1	-0.600206
TPRA1	0	-0.60022
ITGA7	-1	-0.600222
OR3A1	-1	-0.600236
MYADML2	0	-0.600255
FBLIM1	-1	-0.600337
TBC1D3	0	-0.600342
FRMD1	-1	-0.600485
GABRQ	0	-0.600488
LRRC52	-1	-0.600523
HPCAL1	-1	-0.600539
OR5H6	-1	-0.600574
FBXO33	-1	-0.600615
SLC35F3	-1	-0.600646
DDX42	-1	-0.600679
TMEM33	-1	-0.600735
PCSK9	-1	-0.600851
PHC3	-1	-0.60086
ATL1	0	-0.600973
BAI3	0	-0.600998
SIRT3	-1	-0.601076
RAB11FIP1	-1	-0.601122
IL23R	-1	-0.601138
SRGAP1	-1	-0.601153
ZYG11B	-1	-0.601162
HECTD2	-1	-0.601164
PLEKHA2	-1	-0.6012
RIMBP3	0	-0.601214
C12orf4	-1	-0.601229
CMC2	0	-0.601247
FAM208B	0	-0.601267
LYRM7	-1	-0.601298
XAF1	-1	-0.601331
ASNSD1	-1	-0.601484
CREB3L1	-1	-0.601502
ZDHHC9	0	-0.601534
RNF187	-1	-0.601534
SEBOX	-1	-0.60162
STBD1	-1	-0.601623
PEX11B	-1	-0.601703
NR4A3	-1	-0.601721
IKBKB	-1	-0.601729
LHFPL3	-1	-0.601731
FAM200A	0	-0.601733
KCNA3	-1	-0.601779
SLC15A2	-1	-0.601851
KRT82	-1	-0.601865
TXNDC15	0	-0.601894
GCNT1	-1	-0.601903
SUSD4	-1	-0.60191
AES	-1	-0.601953
DKK2	-1	-0.601957
LCMT2	-1	-0.602017
ZDHHC11	-1	-0.602027
C9orf50	-1	-0.60204
CNPY2	-1	-0.602059
RFNG	-1	-0.602077
DVL1	-1	-0.602085
DPF2	-1	-0.602122
C8orf86	-1	-0.602125
SPIRE2	-1	-0.602193
SPACA4	-1	-0.602228
SELL	-1	-0.602246
MBLAC1	0	-0.602268
NPFF	-1	-0.602271
SCXA	0	-0.602273
RABAC1	-1	-0.602384
TBC1D9	-1	-0.602391
UBE4B	-1	-0.602447
HMGA2	-1	-0.602462
CDO1	-1	-0.602465
PRTG	-1	-0.602476
CEP350	-1	-0.602518
CERK	-1	-0.60254
VPS25	-1	-0.602586
SDF2L1	-1	-0.602624
CCDC117	-1	-0.602699
OARD1	0	-0.602774
CLMP	0	-0.60279
PDPN	-1	-0.602802
TLDC2	0	-0.602804
ZNF337	-1	-0.602817
HRH3	-1	-0.602831
NELFB	0	-0.602877
MAP6	-1	-0.603023
RIBC2	-1	-0.603047
ZNF169	-1	-0.60305
SMIM12	0	-0.60306
MSMP	-1	-0.603098
ATPIF1	0	-0.603149
CYP4F11	-1	-0.603184
POTED	0	-0.603222
BGN	0	-0.60325
ARHGAP22	-1	-0.603251
CLEC4G	-1	-0.603278
KMT2C	0	-0.603285
NDNF	0	-0.603391
NPY	-1	-0.603424
LOC286052	0	-0.603471
HPSE	-1	-0.603512
LRRC3B	-1	-0.603626
MOSPD2	0	-0.603649
RNF214	-1	-0.603654
SBSPON	0	-0.603664
CDCA2	-1	-0.603715
COPRS	0	-0.603718
PTCRA	-1	-0.603746
DOC2A	-1	-0.603759
SNX6	-1	-0.60383
GUCA1B	-1	-0.603884
C7orf43	-1	-0.603922
NXPH2	-1	-0.603923
HMG20B	-1	-0.603955
DUSP18	-1	-0.604007
FAM86C1	0	-0.604026
TMTC2	-1	-0.604028
C10orf35	0	-0.604033
TMEM100	-1	-0.604074
PICALM	-1	-0.604128
FAM211B	0	-0.604132
SAMD9	-1	-0.604159
ANP32A	-1	-0.604252
SGCZ	-1	-0.6043
MAST2	-1	-0.604301
ORC2	0	-0.604369
PSMD11	-1	-0.604374
CGB1	-1	-0.604377
FAM71E1	-1	-0.604381
APEX2	0	-0.604414
ADAM8	-1	-0.604429
TRIP4	-1	-0.604463
C17orf75	-1	-0.604471
PTPLA	0	-0.604479
C16orf92	0	-0.604529
ZNF497	-1	-0.604565
VSIG8	0	-0.60458
LAMP1	-1	-0.604613
C5orf63	0	-0.604616
KIAA1522	-1	-0.604669
PPIL4	-1	-0.604779
SAA4	-1	-0.604802
ZNF25	-1	-0.604841
OLA1	-1	-0.604877
DISC1	-1	-0.604881
TPPP	-1	-0.604908
TMEM181	-1	-0.60494
FAM103A1	0	-0.60499
LRIT3	-1	-0.605016
DLG3	0	-0.60504
OLFML2A	-1	-0.605116
STRN	-1	-0.605159
UGT3A1	-1	-0.605186
KIAA0930	0	-0.605231
PPP4C	-1	-0.605347
TMED9	-1	-0.605361
RGS16	-1	-0.605373
CHMP3	0	-0.605419
NAPEPLD	-1	-0.605531
ZNF469	0	-0.605598
SUMF1	-1	-0.605616
CCDC166	0	-0.605629
RCAN1	0	-0.60566
ARAP3	-1	-0.605676
CDYL2	-1	-0.605716
AGPS	-1	-0.605763
RNF8	-1	-0.605765
PHF14	-1	-0.605772
WDR75	-1	-0.605995
CCDC137	-1	-0.606001
FAM135B	-1	-0.606022
SSNA1	-1	-0.606095
PRAMEF2	-1	-0.606121
SUN5	0	-0.606129
DDI2	-1	-0.606135
KRTAP5-9	-1	-0.606153
C19orf25	-1	-0.606185
TSPY8	0	-0.606189
ANAPC15	0	-0.606192
ADAMTS15	-1	-0.606196
BANF2	0	-0.606219
SLA2	-1	-0.606225
ZBTB5	-1	-0.606236
IFNGR2	-1	-0.606238
RIOK2	-1	-0.606316
RNASE12	-1	-0.606358
GAGE2D	0	-0.606383
GAGE12E	0	-0.606383
EEF1G	-1	-0.606433
ZNF654	-1	-0.606442
TRAPPC5	-1	-0.606492
CASKIN2	-1	-0.60652
FLJ45513	0	-0.606561
COQ9	-1	-0.606575
DZIP3	-1	-0.606578
POLR2F	-1	-0.606589
ZMYM4	-1	-0.606695
CTBS	-1	-0.606713
KATNAL1	-1	-0.606906
C10orf82	-1	-0.606909
KIAA2022	0	-0.606924
MT1A	-1	-0.606933
PIWIL4	-1	-0.606935
MARC2	0	-0.60706
COL13A1	-1	-0.607086
C19orf68	0	-0.607092
ZC3H7A	-1	-0.607137
LMO3	-1	-0.607149
ZNF292	-1	-0.607183
RPL23	-1	-0.607225
BMP4	-1	-0.607246
ZMYM5	-1	-0.607287
MYT1L	-1	-0.607449
H1F0	-1	-0.607484
A1BG	-1	-0.60751
PRDX3	-1	-0.607533
MT1H	-1	-0.607535
MED13	-1	-0.607538
SBDS	-1	-0.607538
DNAJC2	-1	-0.6076
B3GNT6	-1	-0.607636
C9orf85	-1	-0.607676
C6orf132	-1	-0.607722
KIAA1598	0	-0.607731
OR6C6	-1	-0.607783
HMGB3	0	-0.607825
ALG6	-1	-0.607832
AK1	-1	-0.607848
TCTEX1D1	-1	-0.607851
SPAG1	-1	-0.607945
CUEDC1	-1	-0.60802
YPEL5	-1	-0.608043
FAM220A	0	-0.608045
ZCCHC11	0	-0.608145
AGPAT6	0	-0.608185
OR4D11	-1	-0.608204
RAB3B	-1	-0.608229
ZNF518A	0	-0.608247
LDLRAD2	-1	-0.60825
ZFP36L1	-1	-0.608252
NEIL2	-1	-0.608287
CCPG1	-1	-0.608366
OR10A6	-1	-0.608378
CPO	-1	-0.608393
MSRB1	0	-0.608407
IFT80	-1	-0.608428
C19orf53	-1	-0.608432
CTAG1B	0	-0.608435
ATXN7L2	-1	-0.608437
NOP16	-1	-0.608443
ZNF256	-1	-0.608495
CCDC92	-1	-0.608524
PDGFB	-1	-0.608547
LEF1	-1	-0.60857
KIAA1751	0	-0.608627
C10orf76	0	-0.608634
NGFR	-1	-0.608684
PRKAA2	-1	-0.608692
WDR13	0	-0.608705
F2RL3	-1	-0.608769
NT5C3A	0	-0.608801
PLEKHA6	-1	-0.608823
PDE9A	-1	-0.608893
ATP2C2	-1	-0.608905
ANKH	-1	-0.608939
PRKD1	-1	-0.608965
CILP	-1	-0.60897
SLC16A6	-1	-0.608998
OCIAD2	-1	-0.609005
PRMT3	-1	-0.609014
DDN	-1	-0.609015
AMN1	-1	-0.609028
HSF2	-1	-0.609094
ZFYVE20	0	-0.609097
INHBA	-1	-0.609121
IMMP1L	-1	-0.609171
EIF3B	0	-0.609201
CBWD5	0	-0.609223
ZSCAN10	-1	-0.609251
EIF4G1	-1	-0.609305
PIGN	-1	-0.609307
PPM1A	-1	-0.609341
RLN3	-1	-0.609349
PUSL1	-1	-0.609358
MPP6	-1	-0.609362
UBE2J1	0	-0.609365
KLF13	-1	-0.609372
PLEKHG2	-1	-0.609406
ZNF136	-1	-0.609511
METTL4	-1	-0.609582
OR6K3	-1	-0.609586
ANKRD18B	-1	-0.60967
UNKL	0	-0.609705
RPS10	-1	-0.609725
ZSCAN32	0	-0.609779
DNAJB8	-1	-0.609868
MRPS33	-1	-0.609879
METTL9	-1	-0.609926
KSR1	-1	-0.609957
RPL14	-1	-0.60996
C12orf43	-1	-0.610082
HERC2	-1	-0.610117
PGLYRP2	-1	-0.610136
SLC29A1	-1	-0.610154
SCXB	0	-0.610195
GJC2	-1	-0.610207
BHLHA15	-1	-0.610219
KLB	-1	-0.610243
ASB5	-1	-0.610255
MAGEA9B	0	-0.61027
FNDC3B	-1	-0.610309
ARPC3	-1	-0.61031
PABPC1	0	-0.610442
SCRN2	-1	-0.610448
VGLL3	-1	-0.610455
SUCO	0	-0.610458
REXO1	-1	-0.610459
ASB1	-1	-0.610494
GPD1	-1	-0.610501
USP34	-1	-0.610527
GAB3	0	-0.610597
C1orf168	0	-0.610615
PNMA6A	0	-0.61069
STIL	-1	-0.61075
DHFRL1	0	-0.610766
PDCD4	-1	-0.61083
TMED1	-1	-0.610857
SFRP1	-1	-0.6109
TAPBP	0	-0.610902
CAAP1	0	-0.610919
ZBTB21	0	-0.610927
CPPED1	-1	-0.610928
PRPF6	-1	-0.610953
NLRP8	-1	-0.610954
GSS	-1	-0.610991
MYLIP	-1	-0.610995
PLGRKT	0	-0.611019
ATP6V1B1	-1	-0.611045
ADARB2	-1	-0.611068
GTPBP6	0	-0.61107
DIEXF	0	-0.611072
RDH5	-1	-0.611091
DLC1	-1	-0.611138
FSCN2	-1	-0.611155
GDE1	-1	-0.611162
EPGN	-1	-0.611186
MCM2	-1	-0.611213
MPI	-1	-0.61124
KCNIP3	-1	-0.611261
COA4	0	-0.611319
UAP1L1	-1	-0.611353
PTPRA	-1	-0.611355
ACTR6	-1	-0.611453
C3orf27	0	-0.611472
KCNAB1	-1	-0.611474
KRTAP4-3	-1	-0.61155
ANXA8	0	-0.611561
WDR72	-1	-0.611576
ARID3B	-1	-0.611621
SP2	-1	-0.61167
GPR89C	0	-0.611738
BIK	-1	-0.611752
TGIF1	0	-0.611786
ZXDC	-1	-0.611832
TARS2	-1	-0.611855
PNO1	-1	-0.611874
PCYOX1L	-1	-0.611954
GTPBP1	-1	-0.612018
PTK2B	-1	-0.612042
PNLIP	-1	-0.612051
TTC24	-1	-0.612064
CADM4	-1	-0.61211
LPCAT2	0	-0.612127
ZMIZ2	-1	-0.612131
AVPR2	0	-0.612179
OR6K6	-1	-0.612181
VCP	-1	-0.612186
MIS18A	0	-0.612203
DBR1	-1	-0.612203
PTGER4	-1	-0.612238
CTSG	-1	-0.612255
PDE6G	-1	-0.612324
INTS8	-1	-0.612325
TPTE	-1	-0.612388
FAM83B	-1	-0.612477
SERPINA4	-1	-0.612542
TGFBI	-1	-0.612604
RNF39	0	-0.612611
FAM109B	0	-0.612643
PRG3	-1	-0.612648
UBQLN4	-1	-0.61265
UTS2	-1	-0.612681
CHD6	-1	-0.612747
PIAS1	-1	-0.612754
NLRC5	-1	-0.612781
LRRFIP2	-1	-0.612796
OR5D13	-1	-0.612924
SULT1A3	0	-0.612975
HECW2	-1	-0.613018
NXT2	0	-0.61312
FHOD1	-1	-0.61314
OR56B4	-1	-0.613142
VWF	-1	-0.613158
GATAD1	-1	-0.613198
PCDHA13	0	-0.613212
