Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR
PIK3CA,3,180349004,180435191,3.0597952,44,0.0695408,6.831058578274878e-05
SYNPO2,4,120164032,120201850,2.7121302,39,0.0695418,0.00010079871717655972
VWA5B2,3,185435013,185442810,0.9042254000000001,13,0.0695558,1.681493709595967e-05
RNF213,17,75974644,75984673,0.6955830000000001,10,0.0695583,0.6955830000000001
CEP152,15,46820636,46890476,2.8532843,41,0.0695923,2.8532843
FABP6,5,159589014,159598307,0.695967,10,0.0695967,5.531394186332515e-06
FAM53A,4,1611604,1655652,2.2272608,32,0.0696019,2.2272608
DIO2,14,79733621,79767150,1.254087,18,0.0696715,1.254087
COX8C,14,92883289,92884453,0.4879273,7,0.0697039,3.547443701970304e-05
SI,3,166179379,166278976,2.3702487999999997,34,0.06971319999999999,7.23222793408972e-05
BRAP,12,110564332,110608173,1.1853641000000001,17,0.0697273,0.0001270061073340593
THBS3,1,153440984,153445593,0.2789204,4,0.0697301,9.375373612175156e-06
MTX1,1,153445113,153450248,0.2789204,4,0.0697301,4.284802021120402e-05
SLBP,4,1664324,1683869,1.394898,20,0.0697449,5.218909825626833e-05
PRPSAP1,17,71818609,71861526,1.814735,26,0.0697975,0.0001944665568289677
CD7,17,77866700,77868769,0.6283539,9,0.0698171,4.415801285724144e-05
SECTM1,17,77872188,77885210,0.9774394000000001,14,0.0698171,4.1052096684346814e-05
C14orf28,14,44439366,44446209,0.488859,7,0.069837,0.488859
NAALAD2,11,89507465,89565427,2.0255775000000003,29,0.0698475,0.00027892207482434537
C4orf47,4,186587538,186607815,0.9778664000000001,14,0.06984760000000001,0.9778664000000001
CCDC110,4,186603340,186629863,1.6064948000000001,23,0.06984760000000001,1.6064948000000001
REL,2,60962255,61003682,1.2577410000000002,18,0.0698745,9.08701676567809e-05
TULP2,19,54076033,54093750,1.6771871999999999,24,0.0698828,1.8907644794966783e-05
TIGIT,3,115494843,115511038,1.1881555,17,0.0698915,6.251850209845605e-05
KRT86,12,50981915,50989214,2.3064723,33,0.0698931,3.457793732282359e-05
RABGAP1L,1,173113152,173226383,3.0758024000000006,44,0.06990460000000001,0.000387079009691377
OSBPL2,20,60287564,60294900,1.049061,15,0.0699374,8.666123958896673e-06
OR2T2,1,246682721,246683696,0.0699479,1,0.0699479,8.334516822986888e-06
NT5C1A,1,39897379,39910297,1.1197696000000001,16,0.06998560000000001,1.1197696000000001
HPCAL4,1,39917231,39929676,1.6796544000000002,24,0.06998560000000001,2.1982386204994956e-05
TMEM71,8,133791375,133842010,3.2907144,47,0.0700152,0.00027034302987312436
HRASLS,3,194441611,194471338,1.3303192000000001,19,0.0700168,1.3303192000000001
CLDN11,3,171621721,171634579,0.8403012000000001,12,0.0700251,6.269532449197221e-05
TRIM36,5,114541134,114544142,1.0507395000000002,15,0.07004930000000001,2.28353505931351e-05
IGDCC4,15,63460877,63502463,1.5419074,22,0.0700867,1.5419074
BTG3,21,17887841,17907033,0.6308847,9,0.0700983,2.0271720427787396e-05
ZNF585A,19,42332840,42355455,0.6312320999999999,9,0.07013689999999999,4.939319675295053e-06
C3orf58,3,145173602,145193895,1.6138939,23,0.0701693,1.6138939
TBC1D14,4,7053695,7085746,2.385831,34,0.0701715,2.385831
ANKRD33,12,50568062,50571706,0.9825438,14,0.0701817,0.9825438
MS4A10,11,60309396,60325354,1.824927,26,0.0701895,1.824927
KLK8,19,56191075,56198328,1.966174,28,0.0702205,0.00011396988805317072
KLK9,19,56197475,56204702,1.825733,26,0.0702205,5.367910645096499e-05
PDE8A,15,83464425,83483376,1.3344517000000002,19,0.07023430000000001,1.4185791806441488e-05
OBP2A,9,137577805,137581636,1.2645108000000003,18,0.07025060000000001,1.2645108000000003
RAD51,15,38780553,38798389,0.7027169999999999,10,0.07027169999999999,1.821557994368116e-05
DEPDC4,12,99170302,99184988,1.4757687,21,0.0702747,1.4757687
SCYL2,12,99185679,99258045,2.1785156999999997,31,0.0702747,2.5802229821464395e-05
PDHA2,4,96980261,96981648,1.4061379999999999,20,0.07030689999999999,9.182673223646391e-05
FHAD1,1,15579783,15599363,1.7578650000000002,25,0.0703146,1.7843587450400606e-05
TBX20,7,35237636,35259767,1.4767914,21,0.0703234,6.583389539082238e-05
TRIML1,4,189301790,189305643,1.054971,15,0.0703314,1.054971
AHCYL2,7,128795300,128854741,1.969506,28,0.0703395,1.969506
GABPB1,15,48365368,48434687,2.322408,33,0.070376,5.389929482061932e-05
C5orf47,5,173348805,173365748,0.8445828,12,0.0703819,1.7249896257947236e-05
GAA,17,75689949,75708274,2.1821488999999996,31,0.0703919,0.00012052051885880764
NGDN,14,23015214,23017242,0.9151545,13,0.0703965,0.9151545
RABGEF1,7,65874304,65913883,1.4788221,21,0.0704201,1.7344012596516612e-05
CYP2W1,7,989360,995802,0.9156471999999999,13,0.0704344,1.2628179587520775e-05
NHLH1,1,158607145,158607547,0.9156615,13,0.0704355,0.9156615
PTPRA,20,2915410,2967315,2.818168,40,0.0704542,0.00016879464631616064
SETDB1,1,149165580,149202945,1.3386469,19,0.0704551,8.140398386945598e-05
DNAJC27,2,25020008,25048328,0.9864372,14,0.0704598,0.9864372
FGF7,15,47502750,47566815,2.6076452999999997,37,0.0704769,0.0002034626604691535
LUC7L,16,217241,219165,0.5643616,8,0.0705452,1.1925180234895288e-05
RSPO2,8,108980719,109164742,6.2812907000000004,89,0.07057630000000001,0.00021797072118019984
CYP2A7,19,46073183,46226008,6.777465600000001,96,0.07059860000000001,6.777465600000001
NRSN2,20,277892,288346,1.2002085,17,0.0706005,1.2002085
AK2,1,33251394,33275079,1.1297823999999999,16,0.07061139999999999,0.0001676998356303494
SERTAD2,2,64716564,64717509,0.7767947000000001,11,0.0706177,0.7767947000000001
DDX51,12,131187092,131194833,1.0595625000000002,15,0.0706375,2.7153907220613136e-05
NOC4L,12,131194945,131202939,1.1302,16,0.0706375,1.1302
TNFSF12,17,7402339,7405649,1.412784,20,0.0706392,7.537627125360807e-05
SENP3,17,7408402,7410074,1.412784,20,0.0706392,1.412784
SLC22A12,11,64117452,64125042,1.41347,20,0.0706735,1.41347
ZNF292,6,87921999,87990373,2.1911544,31,0.07068239999999999,2.1911544
TREML4,6,41304429,41314098,2.1917061999999996,31,0.07070019999999999,2.892606407914425e-05
TLK1,2,171610197,171619885,0.8484528,12,0.0707044,4.39027686912577e-05
TRDMT1,10,17241150,17256665,1.4850381000000001,21,0.0707161,9.642755552319367e-05
OR9Q1,11,57703492,57704425,0.707318,10,0.0707318,4.444465174997618e-06
OR9Q2,11,57714538,57715483,0.9902451999999999,14,0.0707318,8.622984144495542e-06
KRIT1,7,91666218,91713350,0.849396,12,0.070783,0.849396
PARP14,3,123900926,123924184,2.0532029,29,0.0708001,0.000136259301702397
ZNF793,19,42691006,42726040,1.6992936,24,0.0708039,1.6992936
SRGN,10,70517873,70518935,0.7791431999999999,11,0.0708312,3.048630677903621e-05
CCT5,5,10303281,10319501,2.762487,39,0.07083300000000001,2.762487
PER2,2,238835108,238851335,1.487577,21,0.070837,0.00026843381903637344
EVI2A,17,26669446,26670157,1.062747,15,0.0708498,3.916324778773242e-05
COL5A1,9,136673472,136876509,10.349954600000002,146,0.07089010000000001,0.001231841100354369
GPAM,10,113904747,113933458,1.9851775999999999,28,0.0708992,2.514771529825007e-05
FBXO25,8,375584,409875,3.2623843999999997,46,0.0709214,3.2623843999999997
APOF,12,55040621,55042850,0.7801683999999999,11,0.07092439999999998,3.433186426768499e-06
THBS1,15,37668092,37676960,1.063959,15,0.07093060000000001,9.566947733930157e-05
PIWIL3,22,23445000,23500683,2.9084006000000007,41,0.07093660000000002,2.9084006000000007
WT1,11,32365900,32413663,3.547255,50,0.0709451,7.816462063814685e-05
RHOD,11,66580896,66596060,0.710065,10,0.0710065,1.2535139899196217e-05
ABCC12,16,46712651,46747430,0.9944466,14,0.0710319,0.9944466
RASGRP4,19,43591537,43608785,1.4927408999999998,21,0.07108289999999999,3.823020817186216e-05
SDF2L1,22,20326541,20328588,0.4977308,7,0.0711044,3.849685751535743e-05
UBR7,14,92745914,92765314,1.7065824000000003,24,0.0711076,2.467949151948579e-05
IDI1,10,1075963,1092644,0.9244313000000002,13,0.07111010000000001,1.3228301102312233e-05
TSPYL4,6,116677823,116681954,1.066671,15,0.07111139999999999,7.290647314312095e-05
COX5B,2,97628952,97631089,0.5691416,8,0.0711427,6.83484078141918e-05
RPAP1,15,39601114,39602450,1.4238020000000002,20,0.0711901,2.9874106313203394e-05
KCNH2,7,150277447,150305947,1.7805900000000003,25,0.07122360000000001,7.444163972043697e-05
TXNDC16,14,51967058,52088963,2.9928528,42,0.0712584,0.00033973567626059367
STX5,11,62330944,62356136,0.998032,14,0.071288,9.891328221189607e-05
WDR36,5,110455768,110494099,2.566512,36,0.071292,0.0002264510458284865
FAM43A,3,195887910,195891055,1.5695328,22,0.0713424,0.0003274998465226311
IMPACT,18,20260608,20287492,1.7134728000000001,24,0.0713947,1.7134728000000001
GLRX2,1,191332222,191341867,0.7853461,11,0.0713951,0.7853461
CDK2,12,54646822,54652835,0.6426558,9,0.0714062,2.5763790679085418e-05
ADCY5,3,124501656,124606098,3.6429503999999997,51,0.07143039999999999,7.134240835392155e-05
SYNJ2,6,158427874,158439556,2.2143548,31,0.0714308,8.4053911894447e-05
P2RX1,17,3755262,3766709,1.42907,20,0.0714535,0.0001312738464182733
ATP2A3,17,3773917,3814485,2.3579655,33,0.0714535,0.00017972463889568134
RFPL2,22,30916424,30930718,1.2862134,18,0.0714563,0.0002046298016760045
SART3,12,107478124,107479306,1.0721640000000001,15,0.0714776,1.1817928414669208e-05
WBP11,12,14830678,14847668,1.1437408000000002,16,0.07148380000000001,1.1437408000000002
SLC30A7,1,101214526,101219899,1.0008362000000002,14,0.0714883,5.48425840940792e-06
G3BP1,5,151155232,151165108,0.6442704000000001,9,0.07158560000000001,0.6442704000000001
BLOC1S2,10,102023702,102036429,1.4319620000000002,20,0.07159810000000001,1.4319620000000002
PKD2L1,10,102037892,102080233,3.1503164000000003,44,0.07159810000000001,0.00018002984810931526
GALR1,18,73090995,73111084,2.0062196,28,0.0716507,0.00017318435309175066
PLA2G4D,15,40147172,40174044,2.866176,40,0.0716544,2.866176
SLFN12,17,30762193,30784286,1.2899448000000002,18,0.07166360000000001,1.2899448000000002
SLC14A1,18,41562991,41586483,4.0135704,56,0.0716709,0.00195986508097095
TUBA3D,2,131950135,131956977,0.2150919,3,0.0716973,4.182962801485524e-07
MC2R,18,13874623,13875517,1.5063509999999998,21,0.07173099999999999,0.00014086524223227094
RAB5C,17,37530522,37560548,1.7951275000000002,25,0.07180510000000001,0.00018134495830312468
KCNH4,17,37562438,37586822,0.7898561000000002,11,0.07180510000000001,4.713863842443695e-05
SGCB,4,52581628,52599203,1.1489168,16,0.0718073,2.0917050664529975e-05
SLC2A9,4,9644946,9650970,1.2925548,18,0.0718086,2.7578337297120585e-05
METTL9,16,21518356,21576293,2.0114584000000004,28,0.07183780000000001,2.0114584000000004
ANO10,3,43382821,43638564,7.258718499999999,101,0.07186849999999999,7.258718499999999
NPLOC4,17,77141553,77214543,2.2998816000000004,32,0.07187130000000001,6.442875170650436e-05
SHH,7,155288318,155297728,0.9347662999999999,13,0.0719051,0.0001653291100094714
CBLB,3,106882526,107070577,5.6103996,78,0.0719282,0.0004042647155149017
EPGN,4,75393067,75399251,0.8631852,12,0.0719321,0.8631852
RAB11B,19,8373538,8374633,0.9351719000000001,13,0.07193630000000001,0.00010993743063787942
ZNF648,1,180292061,180293768,0.5039804,7,0.0719972,0.5039804
PDCD7,15,63196769,63213227,0.144018,2,0.072009,2.2092594605010588e-07
RPS6KC1,1,211312902,211513431,4.6090432,64,0.0720163,4.6090432
FBXO9,6,53043729,53073629,1.2967038000000002,18,0.07203910000000001,1.2967038000000002
CHCHD10,22,22438020,22440141,0.7929152,11,0.0720832,4.1802652558752786e-05
C12orf50,12,86901309,86947277,1.3697689000000002,19,0.07209310000000001,1.0047903755087227e-05
BIRC2,11,101723319,101754611,1.2981222,18,0.0721179,0.00020134785270324977
ADRA2B,2,96142349,96145615,0.5769816,8,0.0721227,2.1416327396851803e-05
SLFN12L,17,30826035,30888828,3.0296867999999995,42,0.07213539999999999,6.531218763881227e-05
CST5,20,23804571,23808380,1.3713687,19,0.0721773,9.756489332974903e-05
EPN2,17,19157028,19180620,2.0210848,28,0.0721816,2.9406571439038642e-05
MAP3K14,17,40696270,40750197,2.2391083,31,0.0722293,0.00015249985517613838
DDIT4L,4,101326049,101330636,1.2281157,17,0.0722421,1.2281157
CLEC4A,12,8167494,8182470,1.44488,20,0.072244,1.44488
GGA1,22,36334992,36359517,1.734132,24,0.0722555,1.734132
BHMT2,5,78401338,78421031,1.2286427000000002,17,0.0722731,1.2286427000000002
ZIC1,3,148609870,148617196,0.722908,10,0.0722908,0.722908
TEAD4,12,2939222,3020103,4.1932028,58,0.0722966,0.00012291961931376038
GRAMD1B,11,122983726,122998728,2.7477229999999997,38,0.0723085,0.0002501994620853381
PLA2G16,11,63098519,63138517,1.447098,20,0.0723549,0.00027819455032352216
CEP164,11,116760522,116786627,1.4471040000000002,20,0.07235520000000001,1.4471040000000002
CYP27A1,2,219354715,219388260,1.7365727999999998,24,0.0723572,1.7311918685083435e-05
PRKAG3,2,219399601,219404756,0.5788576,8,0.0723572,3.8044638590314826e-06
ZNF90,19,20049802,20098885,0.9408476999999998,13,0.07237289999999999,5.189759141658873e-06
CYB5RL,1,54410614,54438334,1.6653794,23,0.0724078,7.577556747449781e-05
MRPL37,1,54438451,54456644,1.5929715999999998,22,0.0724078,1.5929715999999998
APOBEC3G,22,37805612,37813694,0.7965133000000001,11,0.07241030000000001,0.7965133000000001
OXCT2,1,40007789,40009604,0.3621,5,0.07242,1.5207314862236946e-05
CTSK,1,149044960,149047436,0.7966519,11,0.0724229,5.630605915291096e-06
AAK1,2,69624874,69724481,2.9697489,41,0.0724329,2.9697489
GATAD1,7,91914700,91926678,0.8692272000000002,12,0.07243560000000002,0.8692272000000002
PIP5K1A,1,149437695,149488629,1.3763543,19,0.0724397,2.9522010589306456e-05
SLC16A5,17,70596627,70613843,1.59445,22,0.072475,1.6486648201818377e-05
HSPH1,13,30626115,30634502,1.4499779999999998,20,0.07249889999999999,0.0001618818793751149
SUPV3L1,10,70609998,70638855,1.9598813999999998,27,0.07258819999999999,1.9598813999999998
PHYH,10,13359801,13384418,2.032716,28,0.07259700000000001,7.136056016785684e-05
CCDC9,19,52451631,52467050,0.7988453,11,0.0726223,6.952017364718173e-06
GOLGA3,12,131870526,131915523,1.5980184,22,0.0726372,5.356608928837923e-05
MPZL3,11,117605545,117628221,1.8886608000000003,26,0.0726408,1.9309715992360213e-05
GEMIN7,19,50285212,50285608,1.0896299999999999,15,0.072642,1.0896299999999999
CD44,11,35167957,35193037,2.5430544999999998,35,0.07265869999999999,5.925734851992626e-05
DUSP26,8,33568392,33576981,0.4359971999999999,6,0.07266619999999999,0.4359971999999999
SIGLEC1,20,3631708,3635353,1.4534120000000001,20,0.0726706,1.4534120000000001
TTYH1,19,59622181,59636702,1.1631312,16,0.0726957,3.683054051605106e-05
CASR,3,123385870,123488034,6.252036600000001,86,0.07269810000000002,0.0003030466788667358
CARD9,9,138384866,138387939,1.3816154,19,0.0727166,5.577234721688946e-05
CASP3,4,185785843,185807623,1.3817864000000002,19,0.07272560000000002,0.00010624293077998049
DYNC2H1,11,102485369,102855801,14.342210700000003,197,0.07280310000000001,14.342210700000003
ARSK,5,94916580,94966562,1.2376986,17,0.0728058,1.2376986
SLC4A8,12,50104860,50189247,3.5680036,49,0.0728164,0.0001601267152838491
RABL2A,2,114102600,114116192,0.21845549999999997,3,0.0728185,3.5250311526905212e-06
P4HA2,5,131556202,131591455,1.8227425,25,0.0729097,2.2088965942120767e-05
ABL2,1,177352609,177378834,1.7499072,24,0.0729128,6.642954915538474e-05
SERPINB8,18,59788242,59807588,2.2604393999999997,31,0.0729174,9.199292824544264e-05
SLC48A1,12,46460275,46460995,0.8024653999999999,11,0.07295139999999999,0.00011226844472217001
NETO2,16,45677637,45735409,1.9696877999999995,27,0.07295139999999999,4.554207763629784e-05
ENOPH1,4,83570824,83601264,1.3132620000000002,18,0.07295900000000001,1.3132620000000002
CRHR2,7,30692529,30706244,1.5331449,21,0.0730069,1.949009106453074e-05
CPO,2,207512568,207542405,2.1907050000000003,30,0.0730235,2.1907050000000003
DOK7,4,3464319,3472998,1.5339051,21,0.0730431,0.0003466246790100299
PPP1R12B,1,200698493,200824320,2.9221040000000005,40,0.07305260000000001,4.8970881355760164e-05
OR7G3,19,9097687,9098626,0.8768484000000001,12,0.0730707,0.8768484000000001
HADHA,2,26267007,26321098,1.8998616,26,0.0730716,1.8998616
EBF4,20,2621523,2688754,2.8510833000000004,39,0.07310470000000001,0.00014662854479404646
RASL11A,13,26742463,26745827,0.5848544,8,0.0731068,0.5848544
G2E3,14,30150258,30158797,0.8041813999999998,11,0.07310739999999999,3.0095035966299236e-05
CDH6,5,31229552,31360994,6.946134000000001,95,0.07311720000000001,0.0011381009312225001
AKAP8,19,15332658,15345876,1.023736,14,0.073124,1.0030573061994937e-05
DEFB129,20,155924,158527,0.9508186999999999,13,0.0731399,0.9508186999999999
PARP11,12,3788287,3852863,3.3666663999999993,46,0.07318839999999999,0.00014307651732647691
TRIM28,19,63751472,63753894,0.9514829999999999,13,0.07319099999999999,1.5156354483883768e-05
CHMP2A,19,63754744,63758298,1.0246739999999999,14,0.07319099999999999,9.268851302010454e-06
ZYG11A,1,53132332,53132563,0.5855744,8,0.0731968,1.0330469474101941e-05
ECHDC2,1,53134491,53160034,0.8051648,11,0.0731968,5.029178388119814e-05
PROCR,20,33223434,33228826,0.73199,10,0.073199,2.096612972715962e-05
CACNG4,17,62391474,62459980,3.5882406,49,0.0732294,7.520530128797888e-05
SIGLEC6,19,56724455,56726876,1.5385083000000002,21,0.0732623,2.538750465214885e-05
SLC38A7,16,57262976,57276175,1.6850858000000004,23,0.07326460000000001,4.994456748477561e-05
RDH16,12,55631482,55637685,0.8060624,11,0.0732784,1.8460254151744747e-05
CHST2,3,144322348,144323941,1.5388967999999998,21,0.0732808,0.0002654224900744718
LIG4,13,107658881,107661617,1.1727696,16,0.0732981,1.180183297019395e-05
PLA2R1,2,160510571,160627367,7.1100806,97,0.0732998,7.1100806
STAM,10,17777053,17797913,1.9058468,26,0.0733018,1.9058468
OR9I1,11,57642547,57643492,1.3195656,18,0.0733092,1.3195656
ANO4,12,99965896,100046539,4.401941999999999,60,0.07336569999999999,4.401941999999999
GBA,1,153473755,153481112,0.9540804,13,0.0733908,1.9298802831346244e-05
SRPK1,6,35908788,35996934,3.0099658000000002,41,0.0734138,7.761450379893118e-05
SIGLEC10,19,56608777,56612531,0.7341549999999999,10,0.0734155,1.175076037625089e-05
AFF4,5,132290317,132327253,0.8075979999999999,11,0.073418,0.00010888198824413906
PRDM7,16,88655360,88669839,1.17564,16,0.0734775,0.000220174883341131
GMPR,6,16346789,16403759,2.20488,30,0.073496,0.0003808396011233802
OR5M1,11,56136606,56137554,0.8086485,11,0.0735135,0.8086485
WDR17,4,177308612,177340960,1.9117098000000001,26,0.0735273,1.9117098000000001
LYSMD4,15,98085134,98091149,1.0293892,14,0.0735278,1.0293892
LRRN4CL,11,62211839,62212556,0.5147387,7,0.0735341,1.3845849753075798e-05
PRKD2,19,51869412,51912224,1.9858824,27,0.0735512,0.0003088676927786479
COPS3,17,17090863,17125316,1.3975297999999998,19,0.07355419999999999,1.76426215370415e-05
FAM124B,2,224951658,224974955,1.7655912,24,0.0735663,1.7655912
NCKAP1L,12,53177761,53223166,3.0163167,41,0.0735687,0.0004348345031738538
UBQLN4,1,154271715,154290140,1.0303706,14,0.0735979,6.617060671186774e-06
RAB25,1,154297589,154306919,0.8831747999999999,12,0.0735979,0.8831747999999999
MEX3A,1,154308427,154318413,0.8095768999999999,11,0.0735979,5.250134412479844e-06
DUSP4,8,29249536,29264104,1.104396,15,0.0736264,0.0001174507483565137
RHOQ,2,46623370,46665331,2.4300276,33,0.0736372,2.4300276
PIGF,2,46661916,46697755,1.9882044,27,0.0736372,3.7929988472852157e-05
TSGA13,7,130004025,130022808,1.474068,20,0.0737034,5.0524507333772445e-05
SIX2,2,45085846,45090047,1.1057055,15,0.0737137,8.70307287901728e-05
GDAP1,8,75425207,75441890,1.3272228,18,0.0737346,7.186330582774055e-05
PKNOX1,21,43297504,43311226,1.5491679,21,0.0737699,1.3356895945791028e-05
BSPRY,9,115151632,115173334,3.2460912,44,0.0737748,6.615970049734036e-05
HDHD3,9,115175699,115176455,1.4754960000000001,20,0.0737748,1.489370111028635e-05
MYBPC1,12,100584111,100603789,2.2870931999999997,31,0.07377719999999999,0.0003131368674166626
CHPT1,12,100615547,100647555,2.2870931999999997,31,0.07377719999999999,4.049715463563434e-05
LIN7C,11,27472698,27484879,0.738388,10,0.07383880000000001,4.9912446073857254e-05
SOX12,20,254238,258867,0.7384029999999999,10,0.0738403,8.86310352754457e-05
CDKL2,4,76742284,76774745,1.3295843999999999,18,0.0738658,2.2265351483770923e-05
