Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR,Gene ReScoreRWR
C16orf58,16,31408315,31427207,0.004117928571428572,14,0.057651,0.004117928571428572,0.004117928571428572
DEPDC1,1,68712422,68735387,0.0024028125,24,0.0576675,7.565907959598403e-09,0.007071258352647468
MRGPRX3,11,18115325,18116294,0.008238728571428572,7,0.0576711,1.2346854603733097e-07,0.008359282579093427
RANBP6,9,6002747,6005603,0.008239971428571429,7,0.0576798,6.617156012663501e-08,0.008281941214863307
HPS6,10,103815136,103817783,0.014422049999999999,4,0.057688199999999995,0.014422049999999999,0.014422049999999999
CDKN2AIP,4,184602782,184606043,0.004120885714285714,14,0.0576924,4.278990987407119e-08,0.00788132448488759
ZNF707,8,144838609,144849543,0.003394194117647059,17,0.057701300000000004,2.7978976293314526e-07,0.008300184010810785
DOCK8,9,355590,455254,0.0004439338461538462,130,0.0577114,8.891635546747921e-10,0.0070236719649845345
HDHD2,18,42887778,42930869,0.0030375,19,0.0577125,1.3010982905294741e-08,0.008584711117974268
DPY30,2,32102475,32118366,0.006413233333333334,9,0.0577191,0.006413233333333334,0.006413233333333334
LIN9,1,224487036,224563821,0.002510008695652174,23,0.0577302,2.0165391534373052e-07,0.007158438941550007
DNAH5,5,13964465,13985565,0.001804096875,32,0.0577311,0.001804096875,0.001804096875
PMFBP1,16,70716166,70720194,0.0048115250000000005,12,0.057738300000000006,3.8776959229605526e-08,0.007105542710032061
TDRD3,13,59906183,60046005,0.0014435424999999999,40,0.05774169999999999,7.345246280727748e-08,0.008411246095551722
RDH13,19,60266226,60267013,0.0030395315789473686,19,0.0577511,0.0030395315789473686,0.0030395315789473686
EPS8L1,19,60285117,60291103,0.004812591666666667,12,0.0577511,2.6177190151503997e-08,0.007563420101226372
BAD,11,63800669,63808740,0.004125585714285714,14,0.0577582,4.4377321383227146e-07,0.008108152524029289
GPR137,11,63810467,63813541,0.00577582,10,0.0577582,4.794962033926301e-08,0.007577681016482949
PDE12,3,57517020,57522808,0.008252328571428571,7,0.0577663,2.0137242418732236e-07,0.007666006288091149
AQR,15,32935843,33049287,0.0011333725490196079,51,0.057802,0.0011333725490196079,0.0011333725490196079
IL12B,5,158674368,158690059,0.0027537476190476187,21,0.05782869999999999,4.126350479780994e-08,0.007368590345268102
N4BP2,4,39780089,39833414,0.0017009088235294117,34,0.0578309,1.3834306262801651e-08,0.007002359171976504
E2F3,6,20510115,20601924,0.0010515145454545456,55,0.05783330000000001,1.1948446960983995e-07,0.007163429182543595
YTHDC1,4,68858699,68898419,0.0026326045454545454,22,0.0579173,0.0026326045454545454,0.0026326045454545454
C9orf43,9,115212842,115231700,0.0038671,15,0.0580065,0.0038671,0.0038671
PHYHIPL,10,60607232,60677540,0.002000793103448276,29,0.058023000000000005,1.3231564261091315e-07,0.007240207960462725
PLAG1,8,57236021,57286413,0.002639586363636364,22,0.05807090000000001,2.2698395552819425e-07,0.0082984325054442
F2R,5,76047623,76067351,0.001569727027027027,37,0.0580799,2.9219729401072456e-08,0.008087374433537076
HTR3B,11,113285164,113322493,0.0015286315789473685,38,0.058088,1.0763310896377736e-07,0.0073252677685272174
WARS2,1,119375361,119484818,0.001075862962962963,54,0.0580966,3.729699696167441e-09,0.006188985730604707
FAM83A,8,124263446,124291499,0.002324192,25,0.0581048,0.002324192,0.002324192
TM4SF4,3,150675123,150703758,0.0012636130434782607,46,0.058126199999999996,2.0575843426497283e-08,0.007224095147645431
IL2RB,22,35851825,35875908,0.0014906564102564104,39,0.0581356,0.0014906564102564104,0.0014906564102564104
HMG20A,15,75500297,75565000,0.0025277739130434786,23,0.058138800000000004,1.573350539515068e-08,0.007373157705420665
ADAM19,5,156841019,156935346,0.0006607613636363637,88,0.058147000000000004,1.6973455512814504e-09,0.007022158562812854
KLF10,8,103730187,103737128,0.004160192857142858,14,0.0582427,0.004160192857142858,0.004160192857142858
TUBA8,22,16989120,17009275,0.0029125799999999997,20,0.058251599999999994,0.0029125799999999997,0.0029125799999999997
PNPLA2,11,813526,815217,0.004481653846153846,13,0.0582615,3.0922457527212806e-07,0.007510871007281428
CD151,11,822951,828835,0.0021578333333333332,27,0.0582615,4.770768960596877e-08,0.006973129927783604
NPVF,7,25230715,25234630,0.0018795741935483871,31,0.0582668,3.8921445389750315e-09,0.007359819210224058
MADCAM1,19,447489,456343,0.003642125,16,0.058274,0.003642125,0.003642125
PPFIA3,19,54343151,54346090,0.00388684,15,0.058302599999999996,1.5748293892847315e-08,0.0071437551078123475
AHCYL1,1,110348275,110367887,0.004859633333333333,12,0.058315599999999995,2.3336982934781719e-07,0.007773275628071135
NAV1,1,200017926,200034359,0.0032420666666666664,18,0.0583572,0.0032420666666666664,0.0032420666666666664
CLTC,17,55051831,55129099,0.001297571111111111,45,0.05839069999999999,1.7839054377855235e-07,0.0071239833727524725
APLP2,11,129514674,129519512,0.0053085727272727265,11,0.058394299999999996,5.254235194318954e-07,0.008209369833223934
DUSP2,2,96172634,96174906,0.00834642857142857,7,0.058425,4.88264572987204e-07,0.008184730966007166
SAAL1,11,18058465,18084214,0.0029212900000000004,20,0.05842580000000001,0.0029212900000000004,0.0029212900000000004
GRWD1,19,53640873,53652090,0.00292173,20,0.0584346,0.00292173,0.00292173
KCNJ14,19,53656317,53661179,0.00389564,15,0.0584346,6.874477862371009e-08,0.008314822605345528
CYTH2,19,53664423,53674457,0.00584346,10,0.0584346,4.947695855963146e-07,0.007475490904747632
ASTL,2,96153315,96167902,0.004175271428571429,14,0.0584538,4.073571352034994e-08,0.00722373253049398
WSCD2,12,107142645,107168443,0.002340656,25,0.058516399999999996,0.002340656,0.002340656
DGUOK,2,74007460,74039596,0.001888609677419355,31,0.058546900000000006,2.6566412968409943e-08,0.0076857675358906604
RGS22,8,101089778,101187520,0.001394097619047619,42,0.058552099999999996,0.001394097619047619,0.001394097619047619
ANKFY1,17,4044521,4114023,0.0018891451612903225,31,0.0585635,0.0018891451612903225,0.0018891451612903225
SNX6,14,34106810,34169117,0.0018308468749999999,32,0.058587099999999996,3.6430213802841473e-09,0.00717485674254777
TBC1D21,15,71953020,71968608,0.0030844578947368424,19,0.0586047,0.0030844578947368424,0.0030844578947368424
FNDC3A,13,48582449,48681916,0.002254561538461539,26,0.05861860000000001,0.002254561538461539,0.002254561538461539
MLNR,13,48692474,48694514,0.014654650000000002,4,0.05861860000000001,2.830036733449314e-07,0.008127363065445238
CDKN2A,9,21964475,21964826,0.005863189999999999,10,0.058631899999999994,4.7457873212173866e-07,0.007650046507889895
WDR60,7,158370015,158431644,0.0014659125,40,0.0586365,0.0014659125,0.0014659125
RGS16,1,180834380,180840171,0.0034507529411764706,17,0.0586628,4.5033912697710364e-07,0.007359494243888204
APOD,3,196776864,196792278,0.00838347142857143,7,0.05868430000000001,1.0998374994265292e-06,0.007881099383317266
HTR3D,3,185235538,185239851,0.004191942857142856,14,0.058687199999999995,0.004191942857142856,0.004191942857142856
MMACHC,1,45738442,45749326,0.002934775,20,0.058695500000000005,1.295810212100273e-07,0.007481108135811573
PRDX1,1,45749293,45760196,0.0032608611111111115,18,0.058695500000000005,9.46830164601711e-08,0.007501312669596597
PGM2,4,37504736,37540953,0.00167852,35,0.0587482,3.807257998816443e-08,0.00861311769108407
PRMT8,12,3571650,3573399,0.002554895652173913,23,0.0587626,9.591698911495065e-08,0.007362980537354698
NDFIP2,13,78977509,79026222,0.0027985523809523813,21,0.058769600000000005,2.9009155506411732e-08,0.007838974476399169
NUDT18,8,22020328,22023401,0.003918946666666667,15,0.0587842,6.515516165140455e-08,0.00727394664831247
ADPRH,3,120783601,120791482,0.0049006833333333335,12,0.0588082,2.045993670694431e-07,0.007406724799068223
PLA1A,3,120799434,120831342,0.0019602733333333334,30,0.0588082,0.0019602733333333334,0.0019602733333333334
FGF8,10,103519876,103525817,0.006534888888888889,9,0.058814,3.9435732840445185e-08,0.007766981982754184
NPM3,10,103531071,103533148,0.0147035,4,0.058814,0.0147035,0.0147035
ZMYM5,13,19309592,19335773,0.006534933333333334,9,0.0588144,0.006534933333333334,0.006534933333333334
IMMT,2,86247141,86276404,0.0018974612903225809,31,0.05882130000000001,1.1795291780080743e-08,0.00825249142895631
IGF2R,6,160310120,160447573,0.0006005010204081633,98,0.0588491,9.999248105719572e-09,0.006832552581829342
SPEF2,5,35809751,35850470,0.0015495605263157897,38,0.058883300000000006,0.0015495605263157897,0.0015495605263157897
BRSK1,19,60505245,60515715,0.0028043523809523807,21,0.058891399999999997,4.0974635227709866e-08,0.007124003943769808
USP6NL,10,11646131,11693643,0.0036822187499999997,16,0.058915499999999996,7.129259711638091e-07,0.007912927810066478
CRTC3,15,88874201,88989581,0.0009659934426229507,61,0.058925599999999995,1.4797057103935684e-09,0.00932761990108991
ME1,6,83976828,84197498,0.000755873076923077,78,0.0589581,1.258524261966409e-07,0.0072663681119246775
MTDH,8,98772355,98807713,0.0039324266666666665,15,0.0589864,1.4027090523206022e-08,0.007512721811799327
RASA2,3,142688615,142813887,0.0013425000000000002,44,0.059070000000000004,1.1206859945417054e-07,0.007580028532520448
PPM1B,2,44249503,44325026,0.0017901666666666667,33,0.0590755,9.626586575943662e-08,0.007338724142623132
ANGPT2,8,6352522,6408192,0.0004343830882352941,136,0.0590761,1.7435819884238112e-08,0.00717935313219236
NAT1,8,18123836,18124709,0.0014072619047619046,42,0.059105,2.0247098050963488e-08,0.007609380942822644
GUCA1C,3,110109339,110155310,0.0014779049999999998,40,0.059116199999999994,1.0917375011635488e-07,0.007591373186720031
DEF8,16,88557748,88561968,0.002816019047619048,21,0.059136400000000006,1.6131096103825105e-07,0.007524856011738865
DUSP18,22,29389423,29389990,0.005376136363636364,11,0.0591375,0.005376136363636364,0.005376136363636364
NCOA1,2,24818156,24847074,0.0028181904761904763,21,0.059182000000000005,5.153315680897081e-08,0.007168702832063383
GZMA,5,54434229,54441817,0.004229678571428571,14,0.0592155,1.3016773832165206e-07,0.007429031475748332
DLG4,17,7046766,7061652,0.005389027272727272,11,0.0592793,5.86086368959662e-07,0.008262885234511866
ACADVL,17,7063980,7069309,0.005389027272727272,11,0.0592793,4.0903042796902027e-07,0.007445425101027656
SNX7,1,98899800,98998644,0.0014460121951219511,41,0.0592865,0.0014460121951219511,0.0014460121951219511
PAICS,4,56997384,57022291,0.0037088625,16,0.0593418,7.46204758676662e-08,0.007098189134374251
CATSPER3,5,134331512,134375285,0.0028264238095238093,21,0.059354899999999995,3.184153780021952e-07,0.007329493566346094
IRF2BP2,1,232806637,232811894,0.00593835,10,0.059383500000000006,0.00593835,0.00593835
PRKDC,8,48848221,49035296,0.0015226743589743593,39,0.05938430000000001,0.0015226743589743593,0.0015226743589743593
NINJ1,9,94923591,94936391,0.004949483333333333,12,0.0593938,6.05262139246966e-07,0.008353294095901163
IGSF3,1,116928683,116952476,0.007424725000000001,8,0.05939780000000001,1.7337217887422782e-07,0.008007625913721454
ABCB4,7,86919647,86942723,0.0028289952380952384,21,0.05940890000000001,4.293350883010056e-08,0.007284687852084229
IL6R,1,152644292,152706812,0.0017477205882352942,34,0.0594225,1.868286313278902e-08,0.007240676425421169
SHE,1,152718582,152741213,0.00371390625,16,0.0594225,0.00371390625,0.00371390625
TTLL5,14,75319242,75491175,0.0009435396825396825,63,0.059442999999999996,0.0009435396825396825,0.0009435396825396825
FCER1G,1,159451710,159455662,0.0027041181818181818,22,0.0594906,2.9480314251800547e-07,0.007221055181904617
PPA2,4,106612473,106614625,0.006613355555555556,9,0.0595202,6.732834519965446e-07,0.008547442493295414
LRRC49,15,68975031,69129490,0.001190472,50,0.059523599999999996,3.024110556832015e-08,0.007197877127324821
SLCO1A2,12,21339544,21368856,0.0008886059701492537,67,0.059536599999999995,1.8937785977348852e-08,0.007174078516570317
SLC10A6,4,87963864,87989292,0.0033086388888888887,18,0.0595555,1.2227054399363525e-07,0.008106924746553711
BLZF1,1,167612401,167623071,0.00397044,15,0.0595566,0.00397044,0.00397044
SEMG2,20,43283423,43286513,0.009926550000000001,6,0.05955930000000001,1.7200928969668783e-07,0.007821482455436962
KLRB1,12,9639136,9651764,0.0021295464285714287,28,0.0596273,1.2661233926928597e-07,0.007181653448068562
OR4D2,17,53602015,53602939,0.004586969230769232,13,0.059630600000000006,0.004586969230769232,0.004586969230769232
GRAP2,22,38672801,38698194,0.0025946565217391305,23,0.0596771,5.949011111957524e-08,0.0070054845839508575
CLCC1,1,109287619,109307634,0.002594708695652174,23,0.059678300000000004,0.002594708695652174,0.002594708695652174
FEZF2,3,62330386,62334230,0.006632166666666666,9,0.0596895,5.551541049823046e-07,0.00811494172635146
C9orf152,9,112001666,112010234,0.0022963423076923077,26,0.0597049,2.9723207824695006e-07,0.007306840146013563
GSK3A,19,47426213,47438576,0.008530885714285712,7,0.05971619999999999,3.232320932372918e-07,0.008115725626569753
ERF,19,47443556,47451149,0.019905399999999997,3,0.05971619999999999,3.90616754128913e-07,0.00964091909063335
HS3ST3A1,17,13339730,13445969,0.000728490243902439,82,0.059736199999999996,0.000728490243902439,0.000728490243902439
ITGAM,16,31240062,31246245,0.0042687571428571425,14,0.0597626,1.048163812785704e-07,0.009580109718377533
SP100,2,231077144,231118561,0.0019281290322580647,31,0.059772000000000006,3.9424375423299666e-07,0.007419490094001922
CDCP2,1,54377255,54392031,0.002134975,28,0.0597793,2.4265515431529704e-08,0.007780064490497585
ZNF236,18,72690142,72722456,0.0035173176470588235,17,0.0597944,6.59117521344075e-07,0.007988516896568728
RGL4,22,22363492,22371363,0.0024919000000000005,24,0.05980560000000001,0.0024919000000000005,0.0024919000000000005
RSBN1,1,114105976,114156593,0.0019937,30,0.059811,1.0620994717068416e-07,0.007314138539849095
FBXO33,14,38936709,38971371,0.0028485476190476195,21,0.059819500000000005,0.0028485476190476195,0.0028485476190476195
GCNT4,5,74359044,74362480,0.00598217,10,0.0598217,0.00598217,0.00598217
EXOSC2,9,132558978,132570273,0.006649744444444444,9,0.0598477,0.006649744444444444,0.006649744444444444
WNT11,11,75580255,75599451,0.0029935149999999995,20,0.059870299999999994,1.4653200841973554e-07,0.007513247815185176
ATP2B4,1,201958228,201979832,0.004991766666666666,12,0.059901199999999995,7.414940140436494e-07,0.008180722527958526
CHN1,2,175372337,175578361,0.000966374193548387,62,0.059915199999999995,1.0370521152252143e-08,0.007245291528626177
SERPINB12,18,59374372,59385224,0.004609084615384616,13,0.0599181,0.004609084615384616,0.004609084615384616
PDE2A,11,72019769,72063060,0.002853419047619048,21,0.059921800000000004,1.7093700804121077e-07,0.007579593157726235
TMEM170A,16,74037381,74056085,0.0042813071428571435,14,0.05993830000000001,0.0042813071428571435,0.0042813071428571435
FOXN4,12,108200165,108231408,0.003331588888888889,18,0.059968600000000004,0.003331588888888889,0.003331588888888889
RDM1,17,31273594,31281893,0.00599821,10,0.059982100000000003,9.465447070007982e-08,0.00784423981279723
LYZL6,17,31285637,31294784,0.00599821,10,0.059982100000000003,1.4200712590395217e-07,0.007410654149989771
C20orf96,20,199523,219390,0.002727609090909091,22,0.06000740000000001,2.050384348315059e-07,0.007880819255510745
HCFC2,12,102982365,103024433,0.0026130130434782613,23,0.06009930000000001,4.2002258113471394e-07,0.007454573032395517
SRP72,4,57061434,57064604,0.006679277777777778,9,0.0601135,6.161860989083592e-08,0.0076062655388810145
ARL9,4,57066131,57084815,0.004007566666666667,15,0.0601135,0.004007566666666667,0.004007566666666667
TAS1R2,1,19038679,19058742,0.002862609523809524,21,0.0601148,1.438534938153598e-08,0.007954022443916077
HNRNPA1L2,13,52114628,52115591,0.01202748,5,0.0601374,1.2695255054191743e-07,0.008189262065834618
SUGT1,13,52125001,52160434,0.002505725,24,0.0601374,1.0285729260965437e-07,0.008243257436889098
HHIPL2,1,220762224,220788067,0.002004723333333333,30,0.06014169999999999,0.002004723333333333,0.002004723333333333
EYS,6,66257207,66346418,0.001203116,50,0.0601558,2.7561149966103576e-09,0.008464817560608323
PI15,8,75899575,75929819,0.0026162565217391306,23,0.0601739,0.0026162565217391306,0.0026162565217391306
FAM83B,6,54819527,54914778,0.0008243506849315069,73,0.0601776,0.0008243506849315069,0.0008243506849315069
SP7,12,52006626,52016433,0.0033443166666666667,18,0.0601977,0.0033443166666666667,0.0033443166666666667
C3AR1,12,8102599,8104048,0.006689833333333334,9,0.060208500000000005,1.6246359268249915e-07,0.007654304672307854
OR52D1,11,5466512,5467469,0.002076389655172414,29,0.0602153,0.002076389655172414,0.002076389655172414
EIF2S1,14,66896786,66922986,0.0028683047619047623,21,0.06023440000000001,0.0028683047619047623,0.0028683047619047623
ZNF684,1,40769819,40786426,0.0033468888888888893,18,0.060244000000000006,0.0033468888888888893,0.0033468888888888893
LONP2,16,46835711,46944908,0.0014698585365853659,41,0.0602642,1.4524314227002405e-08,0.007136157481857875
AKT2,19,45432244,45483105,0.002232077777777778,27,0.060266099999999996,3.0127915555471644e-07,0.00794689108441395
EIF4G1,3,185529097,185535840,0.004637253846153847,13,0.060284300000000006,4.763522713723554e-07,0.007747963651679674
FAM131A,3,185540951,185546757,0.005480390909090909,11,0.060284300000000006,3.8558258373883086e-08,0.007892002251404132
CLCN2,3,185547033,185562085,0.0035461352941176475,17,0.060284300000000006,5.1741705178347455e-08,0.007333286115438825
ARID4A,14,57867851,57901771,0.005023791666666667,12,0.0602855,0.005023791666666667,0.005023791666666667
MAL2,8,120289790,120327095,0.00251275,24,0.06030599999999999,0.00251275,0.00251275
HECA,6,139497941,139543639,0.002319888461538461,26,0.06031709999999999,0.002319888461538461,0.002319888461538461
